bin_id,timestamp,fill_percent,weight_kg,day_of_week,day_of_month,rain,holiday,nearby_event,population_density,rate_of_fill,last_collection_time,overflow_incident
BIN_003,2025-02-20,73.23,21.16,3,20,0,0,0,high,9.25,2025-02-11,0
BIN_004,2025-02-20,43.13,14.4,3,20,0,0,0,high,7.26,2025-02-13,0
BIN_005,2025-02-20,74.25,21.62,3,20,0,0,0,medium,5.37,2025-02-09,0
BIN_006,2025-02-20,25.72,8.53,3,20,0,0,0,medium,6.7,2025-02-18,0
BIN_007,2025-02-20,78.09,34.52,3,20,0,0,0,low,3.0,2025-02-07,0
BIN_008,2025-02-20,99.67,34.86,3,20,0,0,0,low,3.65,2025-02-07,0
BIN_009,2025-02-20,46.14,12.28,3,20,0,0,0,low,2.53,2025-02-13,0
BIN_010,2025-02-20,99.6,39.85,3,20,0,0,0,low,3.17,2025-02-06,0
BIN_011,2025-02-20,60.14,25.42,3,20,0,0,0,low,3.82,2025-02-09,0
BIN_012,2025-02-20,52.3,17.44,3,20,0,0,0,medium,5.86,2025-02-10,0
BIN_013,2025-02-20,32.69,16.05,3,20,0,0,0,high,11.11,2025-02-18,0
BIN_014,2025-02-20,10.83,4.95,3,20,0,0,0,medium,5.72,2025-02-19,0
BIN_015,2025-02-20,82.22,31.31,3,20,0,0,0,low,2.87,2025-02-08,0
BIN_016,2025-02-20,73.9,23.82,3,20,0,0,0,medium,4.22,2025-02-08,0
BIN_017,2025-02-20,64.23,29.79,3,20,0,0,0,medium,4.28,2025-02-09,0
BIN_018,2025-02-20,74.42,31.67,3,20,0,0,0,medium,4.77,2025-02-09,0
BIN_019,2025-02-20,13.89,6.22,3,20,0,0,0,medium,4.29,2025-02-20,1
BIN_020,2025-02-20,70.91,20.03,3,20,0,0,0,high,11.73,2025-02-13,0
BIN_001,2025-02-21,91.47,38.86,4,21,0,1,0,high,13.3,2025-02-10,0
BIN_002,2025-02-21,26.54,10.62,4,21,0,1,0,medium,5.01,2025-02-18,0
BIN_003,2025-02-21,75.65,37.21,4,21,0,1,0,low,2.43,2025-02-11,0
BIN_004,2025-02-21,55.95,19.6,4,21,0,1,0,high,12.82,2025-02-13,0
BIN_005,2025-02-21,82.42,27.52,4,21,0,1,0,medium,8.18,2025-02-09,0
BIN_006,2025-02-21,31.43,6.52,4,21,0,1,0,medium,5.72,2025-02-18,0
BIN_007,2025-02-21,90.28,32.33,4,21,0,1,0,high,12.19,2025-02-07,0
BIN_008,2025-02-21,18.04,4.63,4,21,0,1,0,medium,7.51,2025-02-21,1
BIN_009,2025-02-21,52.37,18.73,4,21,0,1,0,medium,6.23,2025-02-13,0
BIN_010,2025-02-21,9.26,4.62,4,21,0,1,0,low,2.89,2025-02-21,1
BIN_011,2025-02-21,73.57,30.51,4,21,0,1,0,high,13.43,2025-02-09,0
BIN_012,2025-02-21,59.58,24.32,4,21,0,1,0,medium,7.28,2025-02-10,0
BIN_013,2025-02-21,39.72,14.06,4,21,0,1,0,medium,7.03,2025-02-18,0
BIN_014,2025-02-21,17.8,7.71,4,21,0,1,0,medium,6.97,2025-02-19,0
BIN_015,2025-02-21,86.2,30.1,4,21,0,1,0,low,3.98,2025-02-08,0
BIN_016,2025-02-21,84.89,17.82,4,21,0,1,0,high,10.99,2025-02-08,0
BIN_017,2025-02-21,77.28,20.5,4,21,0,1,0,high,13.05,2025-02-09,0
BIN_018,2025-02-21,80.96,38.57,4,21,0,1,0,medium,6.54,2025-02-09,0
BIN_019,2025-02-21,26.81,7.4,4,21,0,1,0,high,12.92,2025-02-20,0
BIN_020,2025-02-21,84.3,29.34,4,21,0,1,0,high,13.4,2025-02-13,0
BIN_001,2025-02-22,97.26,32.81,5,22,1,1,0,low,5.79,2025-02-10,0
BIN_002,2025-02-22,30.61,11.76,5,22,1,1,0,low,4.07,2025-02-18,0
BIN_003,2025-02-22,79.59,27.12,5,22,1,1,0,low,3.93,2025-02-11,0
BIN_004,2025-02-22,60.57,21.44,5,22,1,1,0,low,4.61,2025-02-13,0
BIN_005,2025-02-22,86.59,31.48,5,22,1,1,0,low,4.17,2025-02-09,0
BIN_006,2025-02-22,34.35,9.23,5,22,1,1,0,low,2.92,2025-02-18,0
BIN_007,2025-02-22,92.52,30.47,5,22,1,1,0,low,2.24,2025-02-07,0
BIN_008,2025-02-22,23.69,4.79,5,22,1,1,0,medium,5.64,2025-02-21,0
BIN_009,2025-02-22,59.35,16.77,5,22,1,1,0,medium,6.98,2025-02-13,0
BIN_010,2025-02-22,13.92,3.69,5,22,1,1,0,low,4.66,2025-02-21,0
BIN_011,2025-02-22,78.37,38.07,5,22,1,1,0,low,4.8,2025-02-09,0
BIN_012,2025-02-22,63.23,12.72,5,22,1,1,0,low,3.65,2025-02-10,0
BIN_013,2025-02-22,43.41,12.58,5,22,1,1,0,low,3.69,2025-02-18,0
BIN_014,2025-02-22,28.16,12.97,5,22,1,1,0,medium,10.36,2025-02-19,0
BIN_015,2025-02-22,88.44,17.87,5,22,1,1,0,low,2.23,2025-02-08,0
BIN_016,2025-02-22,96.35,21.7,5,22,1,1,0,high,11.46,2025-02-08,0
BIN_017,2025-02-22,85.98,36.14,5,22,1,1,0,high,8.7,2025-02-09,0
BIN_018,2025-02-22,88.05,20.05,5,22,1,1,0,medium,7.08,2025-02-09,0
BIN_019,2025-02-22,35.15,8.48,5,22,1,1,0,medium,8.34,2025-02-20,0
BIN_020,2025-02-22,87.15,37.99,5,22,1,1,0,low,2.84,2025-02-13,0
BIN_001,2025-02-23,16.29,5.7,6,23,0,0,0,low,3.22,2025-02-23,1
BIN_002,2025-02-23,33.78,13.19,6,23,0,0,0,low,3.16,2025-02-18,0
BIN_003,2025-02-23,91.04,40.43,6,23,0,0,0,high,11.46,2025-02-11,0
BIN_004,2025-02-23,68.34,26.52,6,23,0,0,0,high,7.77,2025-02-13,0
BIN_005,2025-02-23,89.88,27.29,6,23,0,0,0,low,3.29,2025-02-09,0
BIN_006,2025-02-23,37.59,9.69,6,23,0,0,0,low,3.24,2025-02-18,0
BIN_007,2025-02-23,99.62,40.54,6,23,0,0,0,high,7.1,2025-02-07,0
BIN_008,2025-02-23,33.31,8.66,6,23,0,0,0,high,9.63,2025-02-21,0
BIN_009,2025-02-23,70.74,19.86,6,23,0,0,0,high,11.39,2025-02-13,0
BIN_010,2025-02-23,22.68,7.53,6,23,0,0,0,high,8.76,2025-02-21,0
BIN_011,2025-02-23,81.52,17.02,6,23,0,0,0,low,3.16,2025-02-09,0
BIN_012,2025-02-23,69.33,32.83,6,23,0,0,0,medium,6.1,2025-02-10,0
BIN_013,2025-02-23,51.07,14.67,6,23,0,0,0,high,7.65,2025-02-18,0
BIN_014,2025-02-23,38.13,15.85,6,23,0,0,0,high,9.97,2025-02-19,0
BIN_015,2025-02-23,93.09,41.85,6,23,0,0,0,medium,4.65,2025-02-08,0
BIN_016,2025-02-23,18.48,6.23,6,23,0,0,0,medium,6.8,2025-02-23,1
BIN_017,2025-02-23,89.84,26.12,6,23,0,0,0,low,3.86,2025-02-09,0
BIN_018,2025-02-23,90.98,43.65,6,23,0,0,0,low,2.94,2025-02-09,0
BIN_019,2025-02-23,37.91,11.66,6,23,0,0,0,low,2.76,2025-02-20,0
BIN_020,2025-02-23,92.44,45.17,6,23,0,0,0,medium,5.29,2025-02-13,0
BIN_001,2025-02-24,24.2,5.02,0,24,1,0,0,high,7.91,2025-02-23,0
BIN_002,2025-02-24,40.5,18.37,0,24,1,0,0,medium,6.72,2025-02-18,0
BIN_003,2025-02-24,95.59,22.09,0,24,1,0,0,medium,4.54,2025-02-11,0
BIN_004,2025-02-24,83.07,26.78,0,24,1,0,0,high,14.74,2025-02-13,0
BIN_005,2025-02-24,96.04,37.45,0,24,1,0,0,high,6.16,2025-02-09,0
BIN_006,2025-02-24,46.86,11.33,0,24,1,0,0,high,9.26,2025-02-18,0
BIN_007,2025-02-24,10.12,2.68,0,24,1,0,0,medium,4.86,2025-02-24,1
BIN_008,2025-02-24,43.66,21.06,0,24,1,0,0,high,10.35,2025-02-21,0
BIN_009,2025-02-24,73.67,23.57,0,24,1,0,0,low,2.94,2025-02-13,0
BIN_010,2025-02-24,32.21,6.58,0,24,1,0,0,high,9.54,2025-02-21,0
BIN_011,2025-02-24,85.53,35.42,0,24,1,0,0,low,4.0,2025-02-09,0
BIN_012,2025-02-24,79.13,23.5,0,24,1,0,0,high,9.8,2025-02-10,0
BIN_013,2025-02-24,59.97,13.5,0,24,1,0,0,high,8.9,2025-02-18,0
BIN_014,2025-02-24,42.82,10.1,0,24,1,0,0,medium,4.69,2025-02-19,0
BIN_015,2025-02-24,98.79,35.19,0,24,1,0,0,medium,5.7,2025-02-08,0
BIN_016,2025-02-24,22.31,10.91,0,24,1,0,0,medium,3.83,2025-02-23,0
BIN_017,2025-02-24,97.7,20.01,0,24,1,0,0,high,7.86,2025-02-09,0
BIN_018,2025-02-24,96.68,27.29,0,24,1,0,0,medium,5.69,2025-02-09,0
BIN_019,2025-02-24,44.38,9.47,0,24,1,0,0,medium,6.46,2025-02-20,0
BIN_020,2025-02-24,96.0,35.94,0,24,1,0,0,low,3.56,2025-02-13,0
BIN_001,2025-02-25,29.79,13.08,1,25,0,0,0,medium,5.59,2025-02-23,0
BIN_002,2025-02-25,45.51,16.67,1,25,0,0,0,medium,5.02,2025-02-18,0
BIN_003,2025-02-25,18.63,7.1,1,25,0,0,0,medium,6.18,2025-02-25,1
BIN_004,2025-02-25,90.01,20.87,1,25,0,0,0,medium,6.93,2025-02-13,0
BIN_005,2025-02-25,15.34,7.11,1,25,0,0,0,high,8.05,2025-02-25,1
BIN_006,2025-02-25,49.02,14.64,1,25,0,0,0,low,2.16,2025-02-18,0
BIN_007,2025-02-25,12.49,5.24,1,25,0,0,0,low,2.37,2025-02-24,0
BIN_008,2025-02-25,46.99,13.43,1,25,0,0,0,low,3.33,2025-02-21,0
BIN_009,2025-02-25,83.59,28.32,1,25,0,0,0,high,9.92,2025-02-13,0
BIN_010,2025-02-25,43.32,14.24,1,25,0,0,0,high,11.1,2025-02-21,0
BIN_011,2025-02-25,88.09,23.81,1,25,0,0,0,low,2.56,2025-02-09,0
BIN_012,2025-02-25,81.38,24.13,1,25,0,0,0,low,2.25,2025-02-10,0
BIN_013,2025-02-25,62.23,20.91,1,25,0,0,0,low,2.25,2025-02-18,0
BIN_014,2025-02-25,46.28,10.78,1,25,0,0,0,low,3.46,2025-02-19,0
BIN_015,2025-02-25,15.91,3.73,1,25,0,0,0,medium,6.6,2025-02-25,1
BIN_016,2025-02-25,26.91,6.96,1,25,0,0,0,medium,4.6,2025-02-23,0
BIN_017,2025-02-25,6.68,3.04,1,25,0,0,0,medium,5.92,2025-02-25,1
BIN_018,2025-02-25,6.77,2.89,1,25,0,0,0,medium,6.94,2025-02-25,1
BIN_019,2025-02-25,46.43,11.72,1,25,0,0,0,low,2.05,2025-02-20,0
BIN_020,2025-02-25,15.2,3.96,1,25,0,0,0,medium,6.17,2025-02-25,1
BIN_001,2025-02-26,34.65,16.17,2,26,0,1,0,medium,4.86,2025-02-23,0
BIN_002,2025-02-26,48.99,19.35,2,26,0,1,0,low,3.48,2025-02-18,0
BIN_003,2025-02-26,24.43,6.06,2,26,0,1,0,medium,5.81,2025-02-25,0
BIN_004,2025-02-26,9.97,4.16,2,26,0,1,0,high,11.83,2025-02-26,1
BIN_005,2025-02-26,20.54,5.59,2,26,0,1,0,medium,5.2,2025-02-25,0
BIN_006,2025-02-26,52.28,11.91,2,26,0,1,0,low,3.26,2025-02-18,0
BIN_007,2025-02-26,15.37,6.02,2,26,0,1,0,low,2.88,2025-02-24,0
BIN_008,2025-02-26,51.6,19.78,2,26,0,1,0,low,4.61,2025-02-21,0
BIN_009,2025-02-26,88.14,37.92,2,26,0,1,0,low,4.55,2025-02-13,0
BIN_010,2025-02-26,56.45,22.84,2,26,0,1,0,high,13.13,2025-02-21,0
BIN_011,2025-02-26,6.57,1.84,2,26,0,1,0,high,13.99,2025-02-26,1
BIN_012,2025-02-26,86.23,26.6,2,26,0,1,0,medium,4.86,2025-02-10,0
BIN_013,2025-02-26,68.39,17.3,2,26,0,1,0,medium,6.17,2025-02-18,0
BIN_014,2025-02-26,57.7,20.08,2,26,0,1,0,high,11.42,2025-02-19,0
BIN_015,2025-02-26,19.52,4.84,2,26,0,1,0,low,3.6,2025-02-25,0
BIN_016,2025-02-26,33.12,8.76,2,26,0,1,0,medium,6.21,2025-02-23,0
BIN_017,2025-02-26,10.83,2.72,2,26,0,1,0,low,4.15,2025-02-25,0
BIN_018,2025-02-26,9.2,4.3,2,26,0,1,0,low,2.43,2025-02-25,0
BIN_019,2025-02-26,49.62,10.48,2,26,0,1,0,low,3.19,2025-02-20,0
BIN_020,2025-02-26,28.9,9.88,2,26,0,1,0,high,13.7,2025-02-25,0
BIN_001,2025-02-27,43.35,20.37,3,27,0,0,0,high,8.7,2025-02-23,0
BIN_002,2025-02-27,58.26,26.25,3,27,0,0,0,high,9.26,2025-02-18,0
BIN_003,2025-02-27,34.46,15.68,3,27,0,0,0,high,10.03,2025-02-25,0
BIN_004,2025-02-27,15.5,4.89,3,27,0,0,0,medium,5.53,2025-02-26,0
BIN_005,2025-02-27,24.85,5.6,3,27,0,0,0,medium,4.31,2025-02-25,0
BIN_006,2025-02-27,59.18,29.46,3,27,0,0,0,medium,6.89,2025-02-18,0
BIN_007,2025-02-27,21.38,6.66,3,27,0,0,0,medium,6.02,2025-02-24,0
BIN_008,2025-02-27,55.01,13.7,3,27,0,0,0,low,3.41,2025-02-21,0
BIN_009,2025-02-27,92.18,35.06,3,27,0,0,0,medium,4.04,2025-02-13,0
BIN_010,2025-02-27,67.09,19.79,3,27,0,0,0,high,10.64,2025-02-21,0
BIN_011,2025-02-27,12.26,2.76,3,27,0,0,0,medium,5.69,2025-02-26,0
BIN_012,2025-02-27,91.31,29.94,3,27,0,0,0,medium,5.08,2025-02-10,0
BIN_013,2025-02-27,73.34,33.84,3,27,0,0,0,medium,4.95,2025-02-18,0
BIN_014,2025-02-27,61.66,20.13,3,27,0,0,0,low,3.96,2025-02-19,0
BIN_015,2025-02-27,21.77,10.23,3,27,0,0,0,low,2.25,2025-02-25,0
BIN_016,2025-02-27,39.13,17.29,3,27,0,0,0,medium,6.02,2025-02-23,0
BIN_017,2025-02-27,21.32,5.98,3,27,0,0,0,high,10.49,2025-02-25,0
BIN_018,2025-02-27,16.94,7.33,3,27,0,0,0,high,7.74,2025-02-25,0
BIN_019,2025-02-27,56.48,16.57,3,27,0,0,0,medium,6.87,2025-02-20,0
BIN_020,2025-02-27,32.59,12.67,3,27,0,0,0,low,3.7,2025-02-25,0
BIN_001,2025-02-28,50.1,12.92,4,28,0,0,0,medium,6.75,2025-02-23,0
BIN_002,2025-02-28,63.83,23.9,4,28,0,0,0,medium,5.58,2025-02-18,0
BIN_003,2025-02-28,42.33,17.23,4,28,0,0,0,high,7.87,2025-02-25,0
BIN_004,2025-02-28,21.7,10.8,4,28,0,0,0,medium,6.2,2025-02-26,0
BIN_005,2025-02-28,28.51,11.92,4,28,0,0,0,low,3.67,2025-02-25,0
BIN_006,2025-02-28,64.51,29.33,4,28,0,0,0,medium,5.33,2025-02-18,0
BIN_007,2025-02-28,26.71,11.72,4,28,0,0,0,medium,5.32,2025-02-24,0
BIN_008,2025-02-28,60.99,12.63,4,28,0,0,0,medium,5.98,2025-02-21,0
BIN_009,2025-02-28,98.42,25.74,4,28,0,0,0,medium,6.24,2025-02-13,0
BIN_010,2025-02-28,69.34,29.99,4,28,0,0,0,low,2.25,2025-02-21,0
BIN_011,2025-02-28,23.7,5.72,4,28,0,0,0,high,11.44,2025-02-26,0
BIN_012,2025-02-28,95.62,30.23,4,28,0,0,0,medium,4.31,2025-02-10,0
BIN_013,2025-02-28,84.01,23.16,4,28,0,0,0,high,10.67,2025-02-18,0
BIN_014,2025-02-28,67.51,21.17,4,28,0,0,0,medium,5.85,2025-02-19,0
BIN_015,2025-02-28,32.34,8.92,4,28,0,0,0,high,10.57,2025-02-25,0
BIN_016,2025-02-28,43.56,16.85,4,28,0,0,0,medium,4.43,2025-02-23,0
BIN_017,2025-02-28,27.13,6.2,4,28,0,0,0,medium,5.81,2025-02-25,0
BIN_018,2025-02-28,19.94,8.3,4,28,0,0,0,low,3.0,2025-02-25,0
BIN_019,2025-02-28,59.85,27.83,4,28,0,0,0,low,3.37,2025-02-20,0
BIN_020,2025-02-28,43.85,13.46,4,28,0,0,0,high,11.26,2025-02-25,0
BIN_001,2025-03-01,53.58,21.16,5,1,0,1,0,low,3.48,2025-02-23,0
BIN_002,2025-03-01,76.73,32.09,5,1,0,1,0,high,12.9,2025-02-18,0
BIN_003,2025-03-01,48.59,11.36,5,1,0,1,0,medium,6.26,2025-02-25,0
BIN_004,2025-03-01,25.28,7.16,5,1,0,1,0,low,3.58,2025-02-26,0
BIN_005,2025-03-01,32.61,10.86,5,1,0,1,0,low,4.09,2025-02-25,0
BIN_006,2025-03-01,76.05,37.18,5,1,0,1,0,high,11.55,2025-02-18,0
BIN_007,2025-03-01,34.53,13.73,5,1,0,1,0,medium,7.83,2025-02-24,0
BIN_008,2025-03-01,64.73,30.87,5,1,0,1,0,low,3.74,2025-02-21,0
BIN_009,2025-03-01,17.82,6.94,5,1,0,1,0,low,4.5,2025-03-01,1
BIN_010,2025-03-01,82.17,31.9,5,1,0,1,0,high,12.82,2025-02-21,0
BIN_011,2025-03-01,30.93,12.96,5,1,0,1,0,medium,7.23,2025-02-26,0
BIN_012,2025-03-01,8.49,1.99,5,1,0,1,0,high,13.55,2025-03-01,1
BIN_013,2025-03-01,92.14,32.24,5,1,0,1,0,medium,8.13,2025-02-18,0
BIN_014,2025-03-01,71.63,26.34,5,1,0,1,0,low,4.11,2025-02-19,0
BIN_015,2025-03-01,40.66,16.33,5,1,0,1,0,medium,8.33,2025-02-25,0
BIN_016,2025-03-01,47.75,16.48,5,1,0,1,0,low,4.18,2025-02-23,0
BIN_017,2025-03-01,30.15,11.04,5,1,0,1,0,low,3.02,2025-02-25,0
BIN_018,2025-03-01,23.02,8.8,5,1,0,1,0,low,3.08,2025-02-25,0
BIN_019,2025-03-01,65.34,15.35,5,1,0,1,0,medium,5.48,2025-02-20,0
BIN_020,2025-03-01,51.34,17.24,5,1,0,1,0,medium,7.49,2025-02-25,0
BIN_001,2025-03-02,71.02,24.92,6,2,0,0,1,high,17.44,2025-02-23,0
BIN_002,2025-03-02,86.66,28.71,6,2,0,0,1,medium,9.93,2025-02-18,0
BIN_003,2025-03-02,55.89,17.15,6,2,0,0,1,medium,7.29,2025-02-25,0
BIN_004,2025-03-02,30.37,9.63,6,2,0,0,1,low,5.09,2025-02-26,0
BIN_005,2025-03-02,49.87,16.65,6,2,0,0,1,high,17.26,2025-02-25,0
BIN_006,2025-03-02,83.01,28.42,6,2,0,0,1,medium,6.96,2025-02-18,0
BIN_007,2025-03-02,39.99,10.34,6,2,0,0,1,low,5.46,2025-02-24,0
BIN_008,2025-03-02,69.55,24.98,6,2,0,0,1,low,4.82,2025-02-21,0
BIN_009,2025-03-02,25.72,7.5,6,2,0,0,1,medium,7.9,2025-03-01,0
BIN_010,2025-03-02,91.68,45.09,6,2,0,0,1,medium,9.51,2025-02-21,0
BIN_011,2025-03-02,34.14,11.32,6,2,0,0,1,low,3.21,2025-02-26,0
BIN_012,2025-03-02,26.1,5.76,6,2,0,0,1,high,17.61,2025-03-01,0
BIN_013,2025-03-02,99.29,40.05,6,2,0,0,1,medium,7.15,2025-02-18,0
BIN_014,2025-03-02,76.43,26.69,6,2,0,0,1,low,4.81,2025-02-19,0
BIN_015,2025-03-02,45.83,15.09,6,2,0,0,1,low,5.17,2025-02-25,0
BIN_016,2025-03-02,52.06,19.56,6,2,0,0,1,low,4.31,2025-02-23,0
BIN_017,2025-03-02,36.45,13.41,6,2,0,0,1,medium,6.3,2025-02-25,0
BIN_018,2025-03-02,30.76,8.97,6,2,0,0,1,medium,7.75,2025-02-25,0
BIN_019,2025-03-02,71.14,20.18,6,2,0,0,1,low,5.8,2025-02-20,0
BIN_020,2025-03-02,57.53,21.37,6,2,0,0,1,medium,6.19,2025-02-25,0
BIN_001,2025-03-03,74.8,15.36,0,3,0,0,1,low,3.78,2025-02-23,0
BIN_002,2025-03-03,94.47,38.21,0,3,0,0,1,medium,7.8,2025-02-18,0
BIN_003,2025-03-03,61.28,17.47,0,3,0,0,1,low,5.4,2025-02-25,0
BIN_004,2025-03-03,34.81,13.33,0,3,0,0,1,low,4.45,2025-02-26,0
BIN_005,2025-03-03,55.98,15.01,0,3,0,0,1,medium,6.11,2025-02-25,0
BIN_006,2025-03-03,92.6,25.31,0,3,0,0,1,medium,9.59,2025-02-18,0
BIN_007,2025-03-03,44.01,11.68,0,3,0,0,1,low,4.02,2025-02-24,0
BIN_008,2025-03-03,72.58,19.82,0,3,0,0,1,low,3.04,2025-02-21,0
BIN_009,2025-03-03,35.71,15.13,0,3,0,0,1,medium,9.99,2025-03-01,0
BIN_010,2025-03-03,96.4,35.18,0,3,0,0,1,low,4.73,2025-02-21,0
BIN_011,2025-03-03,44.73,14.54,0,3,0,0,1,high,10.58,2025-02-26,0
BIN_012,2025-03-03,31.09,14.51,0,3,0,0,1,low,4.99,2025-03-01,0
BIN_013,2025-03-03,14.59,6.65,0,3,0,0,1,medium,9.44,2025-03-03,1
BIN_014,2025-03-03,92.54,46.26,0,3,0,0,1,high,16.11,2025-02-19,0
BIN_015,2025-03-03,60.74,15.32,0,3,0,0,1,high,14.91,2025-02-25,0
BIN_016,2025-03-03,69.43,23.57,0,3,0,0,1,high,17.36,2025-02-23,0
BIN_017,2025-03-03,41.24,20.28,0,3,0,0,1,low,4.79,2025-02-25,0
BIN_018,2025-03-03,39.1,10.92,0,3,0,0,1,medium,8.34,2025-02-25,0
BIN_019,2025-03-03,75.67,28.83,0,3,0,0,1,low,4.53,2025-02-20,0
BIN_020,2025-03-03,70.38,26.49,0,3,0,0,1,high,12.85,2025-02-25,0
BIN_001,2025-03-04,80.0,38.59,1,4,0,0,0,medium,5.2,2025-02-23,0
BIN_002,2025-03-04,6.87,1.59,1,4,0,0,0,high,8.66,2025-03-04,1
BIN_003,2025-03-04,66.05,16.93,1,4,0,0,0,medium,4.76,2025-02-25,0
BIN_004,2025-03-04,37.01,11.46,1,4,0,0,0,low,2.2,2025-02-26,0
BIN_005,2025-03-04,62.44,27.93,1,4,0,0,0,medium,6.45,2025-02-25,0
BIN_006,2025-03-04,96.9,38.76,1,4,0,0,0,medium,4.3,2025-02-18,0
BIN_007,2025-03-04,53.68,25.81,1,4,0,0,0,high,9.68,2025-02-24,0
BIN_008,2025-03-04,78.98,34.05,1,4,0,0,0,medium,6.4,2025-02-21,0
BIN_009,2025-03-04,45.3,10.75,1,4,0,0,0,high,9.59,2025-03-01,0
BIN_010,2025-03-04,9.85,4.73,1,4,0,0,0,high,8.94,2025-03-04,1
BIN_011,2025-03-04,49.04,14.06,1,4,0,0,0,medium,4.32,2025-02-26,0
BIN_012,2025-03-04,37.25,13.2,1,4,0,0,0,medium,6.16,2025-03-01,0
BIN_013,2025-03-04,19.52,6.25,1,4,0,0,0,medium,4.93,2025-03-03,0
BIN_014,2025-03-04,14.04,3.26,1,4,0,0,0,high,10.45,2025-03-04,1
BIN_015,2025-03-04,67.72,21.07,1,4,0,0,0,medium,6.98,2025-02-25,0
BIN_016,2025-03-04,73.17,19.04,1,4,0,0,0,low,3.75,2025-02-23,0
BIN_017,2025-03-04,49.0,13.68,1,4,0,0,0,high,7.76,2025-02-25,0
BIN_018,2025-03-04,44.11,12.59,1,4,0,0,0,medium,5.01,2025-02-25,0
BIN_019,2025-03-04,81.13,16.95,1,4,0,0,0,medium,5.46,2025-02-20,0
BIN_020,2025-03-04,72.53,14.61,1,4,0,0,0,low,2.15,2025-02-25,0
BIN_001,2025-03-05,86.74,37.02,2,5,1,0,0,medium,6.73,2025-02-23,0
BIN_002,2025-03-05,11.5,3.96,2,5,1,0,0,medium,4.63,2025-03-04,0
BIN_003,2025-03-05,73.01,22.4,2,5,1,0,0,medium,6.96,2025-02-25,0
BIN_004,2025-03-05,40.02,8.7,2,5,1,0,0,low,3.01,2025-02-26,0
BIN_005,2025-03-05,74.68,26.84,2,5,1,0,0,high,12.24,2025-02-25,0
BIN_006,2025-03-05,18.17,6.63,2,5,1,0,0,low,4.44,2025-03-05,1
BIN_007,2025-03-05,59.65,23.63,2,5,1,0,0,medium,5.96,2025-02-24,0
BIN_008,2025-03-05,82.42,30.56,2,5,1,0,0,medium,3.43,2025-02-21,0
BIN_009,2025-03-05,50.56,10.18,2,5,1,0,0,medium,5.26,2025-03-01,0
BIN_010,2025-03-05,12.83,6.31,2,5,1,0,0,low,2.98,2025-03-04,0
BIN_011,2025-03-05,56.76,26.47,2,5,1,0,0,high,7.72,2025-02-26,0
BIN_012,2025-03-05,42.39,12.54,2,5,1,0,0,medium,5.14,2025-03-01,0
BIN_013,2025-03-05,29.95,14.1,2,5,1,0,0,high,10.44,2025-03-03,0
BIN_014,2025-03-05,22.07,8.67,2,5,1,0,0,high,8.03,2025-03-04,0
BIN_015,2025-03-05,76.4,18.32,2,5,1,0,0,high,8.69,2025-02-25,0
BIN_016,2025-03-05,79.11,27.04,2,5,1,0,0,medium,5.93,2025-02-23,0
BIN_017,2025-03-05,59.86,26.38,2,5,1,0,0,high,10.86,2025-02-25,0
BIN_018,2025-03-05,48.6,16.36,2,5,1,0,0,medium,4.49,2025-02-25,0
BIN_019,2025-03-05,91.39,28.39,2,5,1,0,0,high,10.27,2025-02-20,0
BIN_020,2025-03-05,76.81,30.94,2,5,1,0,0,medium,4.29,2025-02-25,0
BIN_001,2025-03-06,90.8,42.75,3,6,0,0,0,medium,4.06,2025-02-23,0
BIN_002,2025-03-06,15.29,4.48,3,6,0,0,0,low,3.79,2025-03-04,0
BIN_003,2025-03-06,80.39,33.75,3,6,0,0,0,high,7.38,2025-02-25,0
BIN_004,2025-03-06,44.05,12.24,3,6,0,0,0,medium,4.03,2025-02-26,0
BIN_005,2025-03-06,81.27,40.56,3,6,0,0,0,medium,6.59,2025-02-25,0
BIN_006,2025-03-06,21.89,7.7,3,6,0,0,0,low,3.73,2025-03-05,0
BIN_007,2025-03-06,63.51,27.66,3,6,0,0,0,low,3.87,2025-02-24,0
BIN_008,2025-03-06,93.56,27.21,3,6,0,0,0,high,11.15,2025-02-21,0
BIN_009,2025-03-06,55.95,18.83,3,6,0,0,0,medium,5.39,2025-03-01,0
BIN_010,2025-03-06,18.21,5.19,3,6,0,0,0,medium,5.38,2025-03-04,0
BIN_011,2025-03-06,62.11,19.65,3,6,0,0,0,medium,5.35,2025-02-26,0
BIN_012,2025-03-06,46.24,9.52,3,6,0,0,0,low,3.85,2025-03-01,0
BIN_013,2025-03-06,37.25,17.74,3,6,0,0,0,high,7.29,2025-03-03,0
BIN_014,2025-03-06,30.36,9.78,3,6,0,0,0,high,8.29,2025-03-04,0
BIN_015,2025-03-06,80.5,28.76,3,6,0,0,0,medium,4.1,2025-02-25,0
BIN_016,2025-03-06,81.18,34.65,3,6,0,0,0,low,2.08,2025-02-23,0
BIN_017,2025-03-06,64.79,29.25,3,6,0,0,0,medium,4.93,2025-02-25,0
BIN_018,2025-03-06,55.51,27.72,3,6,0,0,0,medium,6.9,2025-02-25,0
BIN_019,2025-03-06,14.96,5.36,3,6,0,0,0,high,9.43,2025-03-06,1
BIN_020,2025-03-06,84.34,34.29,3,6,0,0,0,high,7.53,2025-02-25,0
BIN_001,2025-03-07,96.91,41.85,4,7,0,0,0,medium,6.1,2025-02-23,0
BIN_002,2025-03-07,21.04,9.04,4,7,0,0,0,medium,5.75,2025-03-04,0
